"","subject","item","category","RT","Pos","experiment"
"3441","103","Kamel","Huftiere",752,3,"verbal"
"3442","103","Kanne","Trinkgefässe",777,4,"verbal"
"3443","103","Kanu","Wasser",922,3,"verbal"
"3444","103","Kapuzenpulli","Jacken",1414,4,"verbal"
"3445","103","Karotte","Gemüse",571,4,"verbal"
"3446","103","Kartoffel","Gemüse",1283,3,"verbal"
"3447","103","Kekse","Süssigkeiten",736,3,"verbal"
"3448","103","Kelle","Kochen",937,5,"verbal"
"3449","103","Kette","Schmuck",756,5,"verbal"
"3450","103","Kirche","Gebäude",806,3,"verbal"
"3451","103","Kirsche","Obst",1064,1,"verbal"
"3452","103","Klammer","Büro",911,2,"verbal"
"3453","103","Klavier","Instrumente",623,1,"verbal"
"3454","103","Kleiderschrank","Aufbewahrung",765,5,"verbal"
"3455","103","Kuchen","Süssigkeiten",824,5,"verbal"
"3456","103","Kuh","Huftiere",744,1,"verbal"
"3457","103","Kühlschrank","Küche",790,4,"verbal"
"3458","103","Kutsche","Strasse",703,1,"verbal"
"3459","103","Lineal","Büro",612,5,"verbal"
"3460","103","Lkw","Strasse",704,4,"verbal"
"3461","103","Löffel","Kochen",584,1,"verbal"
"3462","103","Löwe","Raubtiere",585,2,"verbal"
"3463","103","Löwenzahn","Blumen",810,1,"verbal"
"3464","103","Marienkäfer","Insekten",721,2,"verbal"
"3465","103","Messer","Kochen",642,3,"verbal"
"3466","103","Mikrowelle","Küche",828,5,"verbal"
"3467","103","Motorrad","Strasse",765,5,"verbal"
"3468","103","Ohr","Körperteile",661,4,"verbal"
"3469","103","Ohrring","Schmuck",719,1,"verbal"
"3470","103","Orchidee","Blumen",823,5,"verbal"
"3471","103","Panther","Raubtiere",816,3,"verbal"
"3472","103","Paprika","Gemüse",687,5,"verbal"
"3473","103","Pelzmantel","Jacken",944,2,"verbal"
"3474","103","Pferd","Huftiere",622,2,"verbal"
"3475","103","Radiergummi","Büro",687,3,"verbal"
"3476","103","Regal","Aufbewahrung",965,1,"verbal"
"3477","103","Reh","Huftiere",923,5,"verbal"
"3478","103","Ring","Schmuck",797,4,"verbal"
"3479","103","Rochen","Fische",1329,1,"verbal"
"3480","103","Rose","Blumen",873,3,"verbal"
"3481","103","Safe","Aufbewahrung",953,3,"verbal"
"3482","103","Säge","Bauernhof",623,5,"verbal"
"3483","103","Sakko","Jacken",1071,1,"verbal"
"3484","103","Schachtel","Aufbewahrung",620,2,"verbal"
"3485","103","Schaf","Huftiere",612,4,"verbal"
"3486","103","Schaufel","Bauernhof",743,4,"verbal"
"3487","103","Schere","Büro",556,1,"verbal"
"3488","103","Schlagzeug","Instrumente",790,4,"verbal"
"3489","103","Schloss","Gebäude",893,5,"verbal"
"3490","103","Schneebesen","Kochen",713,4,"verbal"
"3491","103","Schokolade","Süssigkeiten",703,4,"verbal"
"3492","103","Schraubenzieher","Heimwerker",806,4,"verbal"
"3493","103","Schublade","Aufbewahrung",754,4,"verbal"
"3494","103","Schwan","Vögel",715,3,"verbal"
"3495","103","Segelschiff","Wasser",1393,4,"verbal"
"3496","103","Sense","Bauernhof",738,1,"verbal"
"3497","103","Sessel","Sitzen",884,2,"verbal"
"3498","103","Sonnenblume","Blumen",552,4,"verbal"
"3499","103","Spinne","Insekten",958,5,"verbal"
"3500","103","Strauss","Vögel",1133,2,"verbal"
"3501","103","Stuhl","Sitzen",654,4,"verbal"
"3502","103","Tasse","Trinkgefässe",883,2,"verbal"
"3503","103","Taube","Vögel",625,1,"verbal"
"3504","103","Tempel","Gebäude",1106,4,"verbal"
"3505","103","Tiger","Raubtiere",1166,4,"verbal"
"3506","103","Trauben","Obst",1097,5,"verbal"
"3507","103","Tulpe","Blumen",558,2,"verbal"
"3508","103","U-Boot","Wasser",854,1,"verbal"
"3509","103","Yacht","Wasser",969,2,"verbal"
"3510","103","Zange","Heimwerker",1079,3,"verbal"
"3511","104","Aal","Fische",735,4,"verbal"
"3512","104","Ameise","Insekten",997,1,"verbal"
"3513","104","Apfel","Obst",718,1,"verbal"
"3514","104","Arm","Körperteile",1082,2,"verbal"
"3515","104","Arztkittel","Jacken",1542,5,"verbal"
"3516","104","Auto","Strasse",641,3,"verbal"
"3517","104","Axt","Bauernhof",900,5,"verbal"
"3518","104","Banane","Obst",928,4,"verbal"
"3519","104","Bank","Sitzen",1129,4,"verbal"
"3520","104","Bär","Raubtiere",1297,5,"verbal"
"3521","104","Bein","Körperteile",932,3,"verbal"
"3522","104","Besen","Bauernhof",1395,3,"verbal"
"3523","104","Biene","Insekten",908,5,"verbal"
"3524","104","Birne","Obst",947,2,"verbal"
"3525","104","Bleistift","Büro",926,1,"verbal"
"3526","104","Bohrmaschine","Heimwerker",897,4,"verbal"
"3527","104","Bonbon","Süssigkeiten",1093,3,"verbal"
"3528","104","Brokkoli","Gemüse",767,2,"verbal"
"3529","104","Bus","Strasse",1076,1,"verbal"
"3530","104","Couch","Sitzen",959,1,"verbal"
"3531","104","Daunenweste","Jacken",771,1,"verbal"
"3532","104","Delfin","Fische",1140,1,"verbal"
"3533","104","Eis","Süssigkeiten",797,5,"verbal"
"3534","104","Ente","Vögel",1142,5,"verbal"
"3535","104","Eule","Vögel",993,1,"verbal"
"3536","104","Feile","Heimwerker",1419,1,"verbal"
"3537","104","Flasche","Trinkgefässe",1500,4,"verbal"
"3538","104","Fliege","Insekten",891,2,"verbal"
"3539","104","Fuss","Körperteile",905,5,"verbal"
"3540","104","Gabel","Kochen",1322,1,"verbal"
"3541","104","Geige","Instrumente",806,2,"verbal"
"3542","104","Geschirrspüler","Küche",813,2,"verbal"
"3543","104","Gitarre","Instrumente",906,1,"verbal"
"3544","104","Glas","Trinkgefässe",638,5,"verbal"
"3545","104","Goldfisch","Fische",1008,2,"verbal"
"3546","104","Gondel","Wasser",1625,4,"verbal"
"3547","104","Gurke","Gemüse",881,3,"verbal"
"3548","104","Hai","Fische",941,5,"verbal"
"3549","104","Hammer","Heimwerker",901,3,"verbal"
"3550","104","Hand","Körperteile",798,4,"verbal"
"3551","104","Harfe","Instrumente",787,3,"verbal"
"3552","104","Herd","Küche",1681,5,"verbal"
"3553","104","Hochhaus","Gebäude",1061,1,"verbal"
"3554","104","Kaffeemaschine","Küche",987,4,"verbal"
"3555","104","Kamel","Huftiere",758,2,"verbal"
"3556","104","Kanne","Trinkgefässe",1508,3,"verbal"
"3557","104","Kanu","Wasser",1095,3,"verbal"
"3558","104","Kapuzenpulli","Jacken",1108,3,"verbal"
"3559","104","Karotte","Gemüse",690,1,"verbal"
"3560","104","Kartoffel","Gemüse",2200,4,"verbal"
"3561","104","Kekse","Süssigkeiten",945,2,"verbal"
"3562","104","Kette","Schmuck",1159,3,"verbal"
"3563","104","Kirche","Gebäude",1027,3,"verbal"
"3564","104","Kirsche","Obst",886,5,"verbal"
"3565","104","Klavier","Instrumente",650,5,"verbal"
"3566","104","Kleiderschrank","Aufbewahrung",690,3,"verbal"
"3567","104","Kuchen","Süssigkeiten",1137,4,"verbal"
"3568","104","Kuh","Huftiere",1135,4,"verbal"
"3569","104","Kühlschrank","Küche",986,3,"verbal"
"3570","104","Kutsche","Strasse",917,2,"verbal"
"3571","104","Leopard","Raubtiere",923,2,"verbal"
"3572","104","Lineal","Büro",976,3,"verbal"
"3573","104","Lkw","Strasse",1107,4,"verbal"
"3574","104","Löffel","Kochen",1104,5,"verbal"
"3575","104","Löwe","Raubtiere",987,3,"verbal"
"3576","104","Löwenzahn","Blumen",1294,4,"verbal"
"3577","104","Messer","Kochen",1614,4,"verbal"
"3578","104","Mikrowelle","Küche",1215,1,"verbal"
"3579","104","Motorrad","Strasse",822,5,"verbal"
"3580","104","Ohr","Körperteile",854,1,"verbal"
"3581","104","Ohrring","Schmuck",898,5,"verbal"
"3582","104","Panther","Raubtiere",1221,4,"verbal"
"3583","104","Paprika","Gemüse",1174,5,"verbal"
"3584","104","Pelzmantel","Jacken",1055,2,"verbal"
"3585","104","Pferd","Huftiere",664,3,"verbal"
"3586","104","Radiergummi","Büro",820,2,"verbal"
"3587","104","Reh","Huftiere",1009,1,"verbal"
"3588","104","Ring","Schmuck",901,1,"verbal"
"3589","104","Rose","Blumen",1036,1,"verbal"
"3590","104","Safe","Aufbewahrung",695,2,"verbal"
"3591","104","Säge","Bauernhof",838,1,"verbal"
"3592","104","Sakko","Jacken",845,4,"verbal"
"3593","104","Schachtel","Aufbewahrung",1496,1,"verbal"
"3594","104","Schaf","Huftiere",912,5,"verbal"
"3595","104","Schaufel","Bauernhof",826,2,"verbal"
"3596","104","Schere","Büro",766,4,"verbal"
"3597","104","Schlagzeug","Instrumente",1533,4,"verbal"
"3598","104","Schloss","Gebäude",1082,5,"verbal"
"3599","104","Schokolade","Süssigkeiten",752,1,"verbal"
"3600","104","Schraubenzieher","Heimwerker",1210,5,"verbal"
"3601","104","Schublade","Aufbewahrung",878,5,"verbal"
"3602","104","Schwan","Vögel",592,2,"verbal"
"3603","104","Segelschiff","Wasser",1364,1,"verbal"
"3604","104","Sense","Bauernhof",799,4,"verbal"
"3605","104","Sonnenblume","Blumen",696,2,"verbal"
"3606","104","Spinne","Insekten",1250,3,"verbal"
"3607","104","Stuhl","Sitzen",674,2,"verbal"
"3608","104","Tasse","Trinkgefässe",1106,2,"verbal"
"3609","104","Taube","Vögel",671,4,"verbal"
"3610","104","Tiger","Raubtiere",714,1,"verbal"
"3611","104","Trauben","Obst",1387,3,"verbal"
"3612","104","Tulpe","Blumen",1029,3,"verbal"
"3613","104","U-Boot","Wasser",783,2,"verbal"
"3614","104","Yacht","Wasser",1216,5,"verbal"
"3615","104","Zange","Heimwerker",930,2,"verbal"
"3616","105","Aal","Fische",809,3,"verbal"
"3617","105","Ameise","Insekten",772,5,"verbal"
"3618","105","Apfel","Obst",659,3,"verbal"
"3619","105","Arm","Körperteile",839,5,"verbal"
"3620","105","Armband","Schmuck",927,2,"verbal"
"3621","105","Arztkittel","Jacken",798,2,"verbal"
"3622","105","Auto","Strasse",728,5,"verbal"
"3623","105","Axt","Bauernhof",1052,5,"verbal"
"3624","105","Banane","Obst",702,2,"verbal"
"3625","105","Bank","Sitzen",931,4,"verbal"
"3626","105","Bär","Raubtiere",798,2,"verbal"
"3627","105","Becher","Trinkgefässe",1085,5,"verbal"
"3628","105","Bein","Körperteile",914,1,"verbal"
"3629","105","Besen","Bauernhof",676,3,"verbal"
"3630","105","Biene","Insekten",681,2,"verbal"
"3631","105","Birne","Obst",685,1,"verbal"
"3632","105","Bleistift","Büro",904,2,"verbal"
"3633","105","Bohrmaschine","Heimwerker",2165,3,"verbal"
"3634","105","Bonbon","Süssigkeiten",765,3,"verbal"
"3635","105","Brokkoli","Gemüse",793,1,"verbal"
"3636","105","Brosche","Schmuck",1358,4,"verbal"
"3637","105","Burg","Gebäude",792,1,"verbal"
"3638","105","Bus","Strasse",720,2,"verbal"
"3639","105","Couch","Sitzen",683,1,"verbal"
"3640","105","Daunenweste","Jacken",966,3,"verbal"
"3641","105","Delfin","Fische",883,4,"verbal"
"3642","105","Eis","Süssigkeiten",776,4,"verbal"
"3643","105","Ente","Vögel",706,3,"verbal"
"3644","105","Feile","Heimwerker",1003,5,"verbal"
"3645","105","Flasche","Trinkgefässe",882,2,"verbal"
"3646","105","Fliege","Insekten",754,3,"verbal"
"3647","105","Fuss","Körperteile",744,4,"verbal"
"3648","105","Gabel","Kochen",733,4,"verbal"
"3649","105","Geige","Instrumente",694,1,"verbal"
"3650","105","Geschirrspüler","Küche",1087,3,"verbal"
"3651","105","Gitarre","Instrumente",1018,2,"verbal"
"3652","105","Glas","Trinkgefässe",713,3,"verbal"
"3653","105","Goldfisch","Fische",899,2,"verbal"
"3654","105","Gondel","Wasser",959,2,"verbal"
"3655","105","Gurke","Gemüse",744,3,"verbal"
"3656","105","Hai","Fische",767,1,"verbal"
"3657","105","Hammer","Heimwerker",961,1,"verbal"
"3658","105","Hand","Körperteile",632,3,"verbal"
"3659","105","Harfe","Instrumente",968,5,"verbal"
"3660","105","Herd","Küche",961,1,"verbal"
"3661","105","Hochhaus","Gebäude",856,4,"verbal"
"3662","105","Kaffeemaschine","Küche",1178,5,"verbal"
"3663","105","Kamel","Huftiere",984,2,"verbal"
"3664","105","Kanne","Trinkgefässe",1084,4,"verbal"
"3665","105","Kanu","Wasser",829,1,"verbal"
"3666","105","Kapuzenpulli","Jacken",715,1,"verbal"
"3667","105","Karotte","Gemüse",588,5,"verbal"
"3668","105","Kartoffel","Gemüse",646,4,"verbal"
"3669","105","Kekse","Süssigkeiten",974,2,"verbal"
"3670","105","Kelle","Kochen",1089,1,"verbal"
"3671","105","Kette","Schmuck",855,3,"verbal"
"3672","105","Kirche","Gebäude",993,3,"verbal"
"3673","105","Kirsche","Obst",666,4,"verbal"
"3674","105","Klammer","Büro",709,1,"verbal"
"3675","105","Klavier","Instrumente",672,4,"verbal"
"3676","105","Kleiderschrank","Aufbewahrung",741,2,"verbal"
"3677","105","Kuchen","Süssigkeiten",839,5,"verbal"
"3678","105","Kuh","Huftiere",713,3,"verbal"
"3679","105","Kühlschrank","Küche",664,2,"verbal"
"3680","105","Kutsche","Strasse",690,1,"verbal"
"3681","105","Leopard","Raubtiere",1153,3,"verbal"
"3682","105","Lineal","Büro",660,4,"verbal"
"3683","105","Lkw","Strasse",909,3,"verbal"
"3684","105","Löffel","Kochen",791,3,"verbal"
"3685","105","Löwe","Raubtiere",634,5,"verbal"
"3686","105","Löwenzahn","Blumen",2266,5,"verbal"
"3687","105","Marienkäfer","Insekten",632,4,"verbal"
"3688","105","Messer","Kochen",692,2,"verbal"
"3689","105","Mikrowelle","Küche",945,4,"verbal"
"3690","105","Motorrad","Strasse",769,4,"verbal"
"3691","105","Ohr","Körperteile",754,2,"verbal"
"3692","105","Ohrring","Schmuck",844,1,"verbal"
"3693","105","Orchidee","Blumen",1035,2,"verbal"
"3694","105","Panther","Raubtiere",834,1,"verbal"
"3695","105","Paprika","Gemüse",739,2,"verbal"
"3696","105","Pelzmantel","Jacken",1104,4,"verbal"
"3697","105","Pferd","Huftiere",701,4,"verbal"
"3698","105","Radiergummi","Büro",722,5,"verbal"
"3699","105","Regal","Aufbewahrung",864,4,"verbal"
"3700","105","Reh","Huftiere",807,1,"verbal"
"3701","105","Ring","Schmuck",659,5,"verbal"
"3702","105","Rochen","Fische",1235,5,"verbal"
"3703","105","Rose","Blumen",780,3,"verbal"
"3704","105","Safe","Aufbewahrung",1013,1,"verbal"
"3705","105","Säge","Bauernhof",704,2,"verbal"
"3706","105","Sakko","Jacken",888,5,"verbal"
"3707","105","Schachtel","Aufbewahrung",811,3,"verbal"
"3708","105","Schaf","Huftiere",634,5,"verbal"
"3709","105","Schaufel","Bauernhof",644,1,"verbal"
"3710","105","Schere","Büro",556,3,"verbal"
"3711","105","Schlagzeug","Instrumente",796,3,"verbal"
"3712","105","Schloss","Gebäude",924,5,"verbal"
"3713","105","Schneebesen","Kochen",729,5,"verbal"
"3714","105","Schokolade","Süssigkeiten",607,1,"verbal"
"3715","105","Schraubenzieher","Heimwerker",834,4,"verbal"
"3716","105","Schublade","Aufbewahrung",900,5,"verbal"
"3717","105","Schwan","Vögel",620,4,"verbal"
"3718","105","Sense","Bauernhof",839,4,"verbal"
"3719","105","Sessel","Sitzen",1212,3,"verbal"
"3720","105","Sonnenblume","Blumen",698,4,"verbal"
"3721","105","Spinne","Insekten",605,1,"verbal"
"3722","105","Strauss","Vögel",615,1,"verbal"
"3723","105","Stuhl","Sitzen",602,5,"verbal"
"3724","105","Tasse","Trinkgefässe",738,1,"verbal"
"3725","105","Taube","Vögel",715,5,"verbal"
"3726","105","Tempel","Gebäude",755,2,"verbal"
"3727","105","Tiger","Raubtiere",691,4,"verbal"
"3728","105","Trauben","Obst",767,5,"verbal"
"3729","105","Tulpe","Blumen",746,1,"verbal"
"3730","105","U-Boot","Wasser",1089,4,"verbal"
"3731","105","Yacht","Wasser",1194,3,"verbal"
"3732","105","Zange","Heimwerker",1105,2,"verbal"
"3733","106","Aal","Fische",837,4,"verbal"
"3734","106","Ameise","Insekten",984,4,"verbal"
"3735","106","Apfel","Obst",733,2,"verbal"
"3736","106","Arm","Körperteile",878,3,"verbal"
"3737","106","Armband","Schmuck",1618,5,"verbal"
"3738","106","Arztkittel","Jacken",1247,4,"verbal"
"3739","106","Auto","Strasse",865,4,"verbal"
"3740","106","Banane","Obst",718,3,"verbal"
"3741","106","Bank","Sitzen",926,2,"verbal"
"3742","106","Bär","Raubtiere",885,4,"verbal"
"3743","106","Becher","Trinkgefässe",2275,5,"verbal"
"3744","106","Bein","Körperteile",895,1,"verbal"
"3745","106","Besen","Bauernhof",744,2,"verbal"
"3746","106","Biene","Insekten",1017,5,"verbal"
"3747","106","Birne","Obst",690,1,"verbal"
"3748","106","Bleistift","Büro",1009,1,"verbal"
"3749","106","Bohrmaschine","Heimwerker",1172,1,"verbal"
"3750","106","Bonbon","Süssigkeiten",960,2,"verbal"
"3751","106","Brokkoli","Gemüse",772,2,"verbal"
"3752","106","Brosche","Schmuck",1055,2,"verbal"
"3753","106","Burg","Gebäude",1061,2,"verbal"
"3754","106","Bus","Strasse",798,2,"verbal"
"3755","106","Couch","Sitzen",829,4,"verbal"
"3756","106","Daunenweste","Jacken",910,5,"verbal"
"3757","106","Delfin","Fische",1105,5,"verbal"
"3758","106","Eis","Süssigkeiten",821,4,"verbal"
"3759","106","Ente","Vögel",831,1,"verbal"
"3760","106","Eule","Vögel",971,5,"verbal"
"3761","106","Feile","Heimwerker",1508,5,"verbal"
"3762","106","Flasche","Trinkgefässe",1177,4,"verbal"
"3763","106","Fuss","Körperteile",960,4,"verbal"
"3764","106","Gabel","Kochen",963,1,"verbal"
"3765","106","Geige","Instrumente",924,4,"verbal"
"3766","106","Gitarre","Instrumente",795,1,"verbal"
"3767","106","Glas","Trinkgefässe",737,3,"verbal"
"3768","106","Goldfisch","Fische",896,1,"verbal"
"3769","106","Gondel","Wasser",1028,5,"verbal"
"3770","106","Gurke","Gemüse",756,1,"verbal"
"3771","106","Hai","Fische",1153,3,"verbal"
"3772","106","Hammer","Heimwerker",848,2,"verbal"
"3773","106","Hand","Körperteile",962,5,"verbal"
"3774","106","Harfe","Instrumente",816,3,"verbal"
"3775","106","Herd","Küche",948,4,"verbal"
"3776","106","Hocker","Sitzen",839,5,"verbal"
"3777","106","Kaffeemaschine","Küche",803,2,"verbal"
"3778","106","Kamel","Huftiere",752,1,"verbal"
"3779","106","Kanne","Trinkgefässe",995,2,"verbal"
"3780","106","Kanu","Wasser",1836,1,"verbal"
"3781","106","Kapuzenpulli","Jacken",1058,2,"verbal"
"3782","106","Karotte","Gemüse",882,3,"verbal"
"3783","106","Kartoffel","Gemüse",851,4,"verbal"
"3784","106","Kekse","Süssigkeiten",862,5,"verbal"
"3785","106","Kelle","Kochen",1430,5,"verbal"
"3786","106","Kette","Schmuck",1110,4,"verbal"
"3787","106","Kirche","Gebäude",1107,1,"verbal"
"3788","106","Kirsche","Obst",826,4,"verbal"
"3789","106","Klammer","Büro",976,4,"verbal"
"3790","106","Klavier","Instrumente",881,2,"verbal"
"3791","106","Kleiderschrank","Aufbewahrung",1067,5,"verbal"
"3792","106","Kuchen","Süssigkeiten",1138,1,"verbal"
"3793","106","Kuh","Huftiere",848,3,"verbal"
"3794","106","Kühlschrank","Küche",1109,5,"verbal"
"3795","106","Kutsche","Strasse",867,3,"verbal"
"3796","106","Leopard","Raubtiere",1498,1,"verbal"
"3797","106","Lineal","Büro",757,3,"verbal"
"3798","106","Lkw","Strasse",878,5,"verbal"
"3799","106","Löffel","Kochen",798,4,"verbal"
"3800","106","Löwe","Raubtiere",816,3,"verbal"
"3801","106","Löwenzahn","Blumen",901,3,"verbal"
"3802","106","Marienkäfer","Insekten",680,2,"verbal"
"3803","106","Messer","Kochen",760,3,"verbal"
"3804","106","Mikrowelle","Küche",904,3,"verbal"
"3805","106","Motorrad","Strasse",775,1,"verbal"
"3806","106","Ohr","Körperteile",873,2,"verbal"
"3807","106","Ohrring","Schmuck",1095,3,"verbal"
"3808","106","Panther","Raubtiere",1090,2,"verbal"
"3809","106","Paprika","Gemüse",865,5,"verbal"
"3810","106","Pelzmantel","Jacken",1080,1,"verbal"
"3811","106","Pferd","Huftiere",869,2,"verbal"
"3812","106","Radiergummi","Büro",817,2,"verbal"
"3813","106","Regal","Aufbewahrung",1463,4,"verbal"
"3814","106","Reh","Huftiere",963,5,"verbal"
"3815","106","Ring","Schmuck",1009,1,"verbal"
"3816","106","Rose","Blumen",732,1,"verbal"
"3817","106","Safe","Aufbewahrung",893,3,"verbal"
"3818","106","Säge","Bauernhof",781,1,"verbal"
"3819","106","Sakko","Jacken",840,3,"verbal"
"3820","106","Schachtel","Aufbewahrung",901,1,"verbal"
"3821","106","Schaf","Huftiere",806,4,"verbal"
"3822","106","Schaufel","Bauernhof",1006,5,"verbal"
"3823","106","Schere","Büro",700,5,"verbal"
"3824","106","Schlagzeug","Instrumente",824,5,"verbal"
"3825","106","Schloss","Gebäude",1312,3,"verbal"
"3826","106","Schneebesen","Kochen",945,2,"verbal"
"3827","106","Schokolade","Süssigkeiten",767,3,"verbal"
"3828","106","Schraubenzieher","Heimwerker",960,3,"verbal"
"3829","106","Schublade","Aufbewahrung",1304,2,"verbal"
"3830","106","Schwan","Vögel",757,3,"verbal"
"3831","106","Segelschiff","Wasser",790,2,"verbal"
"3832","106","Sense","Bauernhof",1074,4,"verbal"
"3833","106","Sessel","Sitzen",840,3,"verbal"
"3834","106","Sonnenblume","Blumen",849,4,"verbal"
"3835","106","Spinne","Insekten",584,1,"verbal"
"3836","106","Strauss","Vögel",829,2,"verbal"
"3837","106","Stuhl","Sitzen",713,1,"verbal"
"3838","106","Tasse","Trinkgefässe",777,1,"verbal"
